img_id,mask_id,q,question,answer
clb0kvxvl90x0074y4giy7jmk,clb0kvxvl90x0074y4giy7jmk_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxwd921w074yaetabffd,clb0kvxwd921w074yaetabffd_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,anatomical landmark z-line visible in central and upper-left regions
clb0kvxvx91cc074y8w7za3nu,clb0kvxvx91cc074y8w7za3nu_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image display the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxv18zz0074y4120hdg9,clb0kvxv18zz0074y4120hdg9_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line present in central and surrounding regions
clb0kvxvg90ns074y938udwjj,clb0kvxvg90ns074y938udwjj_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line located in central and upper regions
clb0kvxwj929c074yhbmvg5fy,clb0kvxwj929c074yhbmvg5fy_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvn90zs074yfulm3h7o,clb0kvxvn90zs074yfulm3h7o_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvf90lo074y5ckl4aji,clb0kvxvf90lo074y5ckl4aji_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line structure
clb0kvxwl92cs074y19oz3vr0,clb0kvxwl92cs074y19oz3vr0_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at gastroesophageal junction
clb0kvxvu918w074ye4j37k3k,clb0kvxvu918w074ye4j37k3k_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxw991tg074y840m4gjy,clb0kvxw991tg074y840m4gjy_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line scattered across central and upper regions
clb0kvxvq9134074y41anax4e,clb0kvxvq9134074y41anax4e_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line structure
clb0kvxv990ak074yel11h7bn,clb0kvxv990ak074yel11h7bn_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image display the anatomical landmark?,z-line visible in central and upper-center regions
clb0kvxw691ok074y4dqk6b7j,clb0kvxw691ok074y4dqk6b7j_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv4901w074y2k8w9dfo,clb0kvxv4901w074y2k8w9dfo_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line presence
clb0kvxwb91x8074y739s7pkg,clb0kvxwb91x8074y739s7pkg_z-line_mask_0,Where in the image is the anatomical landmark?,Which region of the image shows the anatomical landmark?,anatomical landmark z-line located in the central area
clb0kvxvr914w074ygvhf8wwu,clb0kvxvr914w074ygvhf8wwu_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxut8zp8074y37byce47,clb0kvxut8zp8074y37byce47_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line presence
clb0kvxva90c0074y2utk2y1y,clb0kvxva90c0074y2utk2y1y_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark scattered across central and upper regions
clb0kvxur8znw074y43k48d9y,clb0kvxur8znw074y43k48d9y_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwa91wk074y1giv8p4f,clb0kvxwa91wk074y1giv8p4f_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvq913k074yf1zbakze,clb0kvxvq913k074yf1zbakze_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark distributed across central and upper regions
clb0kvxw291k4074y8267hchw,clb0kvxw291k4074y8267hchw_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line prominence
clb0kvxva90c8074y5ztn19ek,clb0kvxva90c8074y5ztn19ek_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwq92m0074ye2ii2wbs,clb0kvxwq92m0074ye2ii2wbs_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,presence of z-line anatomical landmark
clb0kvxv28zzc074y2d1j73oz,clb0kvxv28zzc074y2d1j73oz_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,visible z-line structure
clb0kvxw991us074yf73d80ry,clb0kvxw991us074yf73d80ry_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwm92fc074y4u05b0rf,clb0kvxwm92fc074y4u05b0rf_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxw891rk074yh9zf0mvw,clb0kvxw891rk074yh9zf0mvw_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxux8zug074yaoiehas5,clb0kvxux8zug074yaoiehas5_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxwm92ek074y7xn5buol,clb0kvxwm92ek074y7xn5buol_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line identification
clb0kvxv5904k074y5k91dwfq,clb0kvxv5904k074y5k91dwfq_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvc90gs074y8ob781xw,clb0kvxvc90gs074y8ob781xw_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvk90uk074y088zgy2s,clb0kvxvk90uk074y088zgy2s_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image display the anatomical landmark?,z-line scattered across central and upper regions
clb0kvxv990ac074yd27687my,clb0kvxv990ac074yd27687my_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image display the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxw391ko074y0hivegpd,clb0kvxw391ko074y0hivegpd_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark located in central and lower regions
clb0kvxwg925w074yb85g1d7e,clb0kvxwg925w074yb85g1d7e_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxw791r0074y28e02h01,clb0kvxw791r0074y28e02h01_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,anatomical landmark z-line visible in central and upper regions
clb0kvxw791rc074y036h8u8s,clb0kvxw791rc074y036h8u8s_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark scattered across central and upper regions
clb0kvxvo9104074y30j4b8du,clb0kvxvo9104074y30j4b8du_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxw391l8074ybfca9fug,clb0kvxw391l8074ybfca9fug_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,z-line landmark located in the central and upper-central regions
clb0kvxvd90hw074y78wpb0yn,clb0kvxvd90hw074y78wpb0yn_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,"anatomical landmark z-line scattered across multiple regions including center-left, center-right, and lower areas"
clb0kvxv18zy0074yd3bcc08u,clb0kvxv18zy0074yd3bcc08u_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image display the anatomical landmark?,anatomical landmark z-line located in central and surrounding areas
clb0kvxvi90s4074y4hwf4o6t,clb0kvxvi90s4074y4hwf4o6t_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark scattered across central and upper regions
clb0kvxvc90fo074yhqtidcpt,clb0kvxvc90fo074yhqtidcpt_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvr9150074y1gfae1xg,clb0kvxvr9150074y1gfae1xg_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxuq8zmo074y24qmhbgp,clb0kvxuq8zmo074y24qmhbgp_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvj90sc074yclj17zdz,clb0kvxvj90sc074yclj17zdz_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvj90tg074ydoqz4l1r,clb0kvxvj90tg074ydoqz4l1r_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv5903w074y7k9dawqu,clb0kvxv5903w074y7k9dawqu_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxut8zq8074y0qrw786f,clb0kvxut8zq8074y0qrw786f_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvr914w074ygvhf8wwu,clb0kvxvr914w074ygvhf8wwu_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxwq92ks074y4nj7gnfr,clb0kvxwq92ks074y4nj7gnfr_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxuv8zsc074yf2j43it4,clb0kvxuv8zsc074yf2j43it4_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,presence of z-line anatomy
clb0kvxwc9200074y5f6netux,clb0kvxwc9200074y5f6netux_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvn90yw074y7k9t23hf,clb0kvxvn90yw074y7k9t23hf_z-line_mask_0,Where in the image is the anatomical landmark?,In which regions of the image is the anatomical landmark located?,z-line landmark located in central and lower regions
clb0kvxux8zts074ya6wce3e9,clb0kvxux8zts074ya6wce3e9_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line scattered across central and upper regions
clb0kvxwd921s074ye3a7964h,clb0kvxwd921s074ye3a7964h_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark z-line located in the lower-center and lower-left regions
clb0kvxvy91cs074y01n2d3kw,clb0kvxvy91cs074y01n2d3kw_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxv3900k074yer95b9pz,clb0kvxv3900k074yer95b9pz_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxwe923c074y20ip5n0t,clb0kvxwe923c074y20ip5n0t_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxw291j0074yeg5mevh5,clb0kvxw291j0074yeg5mevh5_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvz91es074yggpw06m9,clb0kvxvz91es074yggpw06m9_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv4902g074y9ugv9pi0,clb0kvxv4902g074y9ugv9pi0_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image display the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxwh9268074y5teb0hym,clb0kvxwh9268074y5teb0hym_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line transition
clb0kvxvh90q0074ygar19fkz,clb0kvxvh90q0074ygar19fkz_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line located in central and surrounding areas
clb0kvxv7906w074y679nfpeg,clb0kvxv7906w074y679nfpeg_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvx91cg074ydroca3tw,clb0kvxvx91cg074ydroca3tw_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line landmark visible in central and upper regions
clb0kvxwp92jw074y97i96bmu,clb0kvxwp92jw074y97i96bmu_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv3900o074y4a2067yv,clb0kvxv3900o074y4a2067yv_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxuy8zv0074y7ofpeene,clb0kvxuy8zv0074y7ofpeene_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark landmarks located in central and upper regions
clb0kvxw891s0074y52u3c3i9,clb0kvxw891s0074y52u3c3i9_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at the gastroesophageal junction
clb0kvxvr9148074ye0zncga5,clb0kvxvr9148074ye0zncga5_z-line_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,z-line located in the central and upper-central regions
clb0kvxvi90rk074y33d3eh97,clb0kvxvi90rk074y33d3eh97_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvf90l4074y85pi02pq,clb0kvxvf90l4074y85pi02pq_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line scattered across central and upper regions
clb0kvxv18zys074yg4eu21lc,clb0kvxv18zys074yg4eu21lc_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line prominence
clb0kvxv59034074y3mvo42nw,clb0kvxv59034074y3mvo42nw_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,z-line landmark scattered across central and upper regions
clb0kvxv8909o074y7uds7raq,clb0kvxv8909o074y7uds7raq_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line prominence
clb0kvxvc90go074y4erzha8j,clb0kvxvc90go074y4erzha8j_z-line_mask_0,Where in the image is the anatomical landmark?,In which regions of the image can the anatomical landmark be identified?,z-line located in multiple central and lower regions
clb0kvxwl92d4074ycv1e51d4,clb0kvxwl92d4074ycv1e51d4_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line delineation
clb0kvxve90ks074y28d9gp8o,clb0kvxve90ks074y28d9gp8o_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show anatomical landmarks?,anatomical landmark z-line multiple landmarks located in central and upper regions
clb0kvxv990bg074y533g3dou,clb0kvxv990bg074y533g3dou_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvm90xk074ygct18hj3,clb0kvxvm90xk074ygct18hj3_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line distributed across central and surrounding regions
clb0kvxw091g8074ygpuph089,clb0kvxw091g8074ygpuph089_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvn90yw074y7k9t23hf,clb0kvxvn90yw074y7k9t23hf_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxwh9274074y4duh7185,clb0kvxwh9274074y4duh7185_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line delineation
clb0kvxvf90mc074yetbu4dvf,clb0kvxvf90mc074yetbu4dvf_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,evidence of z-line appearance
clb0kvxva90c4074y1p0q5ffu,clb0kvxva90c4074y1p0q5ffu_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show anatomical landmarks?,anatomical landmark z-line scattered across central and upper regions
clb0kvxv39010074yfu2l1qnl,clb0kvxv39010074yfu2l1qnl_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark distributed across central and upper regions
clb0kvxv990as074y6lv8euza,clb0kvxv990as074y6lv8euza_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,"z-line located in the center-left, lower-left, and upper-left regions"
clb0kvxvh90qc074ydmobc11a,clb0kvxvh90qc074ydmobc11a_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,z-line landmark distributed across central and surrounding regions
clb0kvxwa91w0074y05qr4rlb,clb0kvxwa91w0074y05qr4rlb_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvj90u0074y1euvclot,clb0kvxvj90u0074y1euvclot_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,anatomical landmark z-line located in central and upper-left regions
clb0kvxw691pg074y52be8g3a,clb0kvxw691pg074y52be8g3a_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line scattered across central and lower regions
clb0kvxw491m4074y1fz24rdk,clb0kvxw491m4074y1fz24rdk_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomical landmark
clb0kvxwd9220074y06z9hyzi,clb0kvxwd9220074y06z9hyzi_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line identification
clb0kvxw291j8074yd9x81f6z,clb0kvxw291j8074yd9x81f6z_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,visible z-line structure
clb0kvxvi90qs074y7agh8ilw,clb0kvxvi90qs074y7agh8ilw_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,z-line landmark distributed across central and upper regions
clb0kvxv08zxs074y6zlfge3d,clb0kvxv08zxs074y6zlfge3d_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,evidence of z-line appearance
clb0kvxvy91co074y159qf776,clb0kvxvy91co074y159qf776_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line located in the central and upper regions
clb0kvxv8909s074y3mqmbwxn,clb0kvxv8909s074y3mqmbwxn_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark distributed across central and upper regions
clb0kvxvc90go074y4erzha8j,clb0kvxvc90go074y4erzha8j_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxvv919o074ygefrey2p,clb0kvxvv919o074ygefrey2p_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvg90mw074y4dlng1pr,clb0kvxvg90mw074y4dlng1pr_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at gastroesophageal junction
clb0kvxw891t4074y298eb8am,clb0kvxw891t4074y298eb8am_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line presence
clb0kvxw991tg074y840m4gjy,clb0kvxw991tg074y840m4gjy_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvf90lc074yef2f0ua1,clb0kvxvf90lc074yef2f0ua1_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark distributed across central and upper-right areas
clb0kvxv8908g074y6744eg66,clb0kvxv8908g074y6744eg66_z-line_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark z-line located in the central and left-central regions
clb0kvxwg925k074yaxxy071h,clb0kvxwg925k074yaxxy071h_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line identification
clb0kvxwf924o074y2x5qaz1u,clb0kvxwf924o074y2x5qaz1u_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line prominence
clb0kvxvc90gc074yd6aq25qk,clb0kvxvc90gc074yd6aq25qk_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line landmarks distributed across central and lower regions
clb0kvxvi90qk074y0jc813fp,clb0kvxvi90qk074y0jc813fp_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxwe922w074y13z68o7m,clb0kvxwe922w074y13z68o7m_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line delineation
clb0kvxv6905c074y8v087jm4,clb0kvxv6905c074y8v087jm4_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxw291jg074ydbdrhdtv,clb0kvxw291jg074ydbdrhdtv_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvy91do074ycn9kbmqg,clb0kvxvy91do074ycn9kbmqg_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line visible in central and surrounding regions
clb0kvxut8zpo074ye1qnfi8m,clb0kvxut8zpo074ye1qnfi8m_z-line_mask_0,Where in the image is the anatomical landmark?,Where is the anatomical landmark located in the image?,anatomical landmark z-line located in central and upper-left regions
clb0kvxv4901g074y1b0i72e3,clb0kvxv4901g074y1b0i72e3_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line landmark distributed across central and upper regions
clb0kvxut8zpw074ydmnr8f6l,clb0kvxut8zpw074ydmnr8f6l_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv79074074y19cdf7ne,clb0kvxv79074074y19cdf7ne_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark distributed across central and upper areas
clb0kvxvl90wk074yevu50hef,clb0kvxvl90wk074yevu50hef_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,"z-line located in multiple regions including center, upper-left, and upper-right"
clb0kvxuw8zt8074ydgee41wh,clb0kvxuw8zt8074ydgee41wh_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line identification
clb0kvxv49024074ybnq9fuft,clb0kvxv49024074ybnq9fuft_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwd921o074ybgjm917p,clb0kvxwd921o074ybgjm917p_z-line_mask_0,Where in the image is the anatomical landmark?,In which regions of the image is the anatomical landmark located?,z-line landmark located in central and lower regions
clb0kvxuu8zr0074y1vdvg8p8,clb0kvxuu8zr0074y1vdvg8p8_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line multiple landmarks located in central and lower regions
clb0kvxw091g0074y3qhmfi9e,clb0kvxw091g0074y3qhmfi9e_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at the gastroesophageal junction
clb0kvxwd921o074ybgjm917p,clb0kvxwd921o074ybgjm917p_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvu918o074yfxlv0p7p,clb0kvxvu918o074yfxlv0p7p_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxv18zyo074yfnohc00m,clb0kvxv18zyo074yfnohc00m_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvo910s074y158ph2xe,clb0kvxvo910s074y158ph2xe_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark distributed across central and lower left areas
clb0kvxwb91xo074yeiz50p0a,clb0kvxwb91xo074yeiz50p0a_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwm92fk074yh5vrcfyh,clb0kvxwm92fk074yh5vrcfyh_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line presence
clb0kvxvm90xs074yc035axof,clb0kvxvm90xs074yc035axof_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark z-line located in central and upper regions
clb0kvxvu918c074ybus9cr35,clb0kvxvu918c074ybus9cr35_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,anatomical landmark z-line distributed across central and upper areas
clb0kvxwb91xo074yeiz50p0a,clb0kvxwb91xo074yeiz50p0a_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,"z-line landmark distributed across central, lower, and upper areas"
clb0kvxvo910o074yfffq9uxz,clb0kvxvo910o074yfffq9uxz_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
