img_id,mask_id,q,question,answer
cla820glts4xr071u9foy06vh,cla820glts4xr071u9foy06vh_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality scattered across multiple regions
cla820gl4s3uf071u8jle90s0,cla820gl4s3uf071u8jle90s0_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gl3s3tb071ue9wz6a16,cla820gl3s3tb071ue9wz6a16_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormality seen in multiple central and lower regions
cla820gmqs657071ufz9n5xs7,cla820gmqs657071ufz9n5xs7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple regions of the image
cla820glls4nj071uczhd0lu8,cla820glls4nj071uczhd0lu8_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis distributed across multiple regions including center, lower, and upper areas"
cla820gmis5tj071ub7blex4q,cla820gmis5tj071ub7blex4q_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gm0s55r071u2gze3vr6,cla820gm0s55r071u2gze3vr6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis scattered across central and upper regions
cla820gl2s3qf071u1ndiftcx,cla820gl2s3qf071u1ndiftcx_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormalities?,ulcerative colitis abnormalities scattered across multiple regions
cla820gn8s6oz071u9rtd5ve1,cla820gn8s6oz071u9rtd5ve1_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormality observed in multiple central and lower regions
cla820gm4s5af071u73oz3q14,cla820gm4s5af071u73oz3q14_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple abdominal regions
cla820glfs4cj071u5kek6b66,cla820glfs4cj071u5kek6b66_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis abnormality seen in multiple regions including center, upper, and lower quadrants"
cla820gmks5vb071uanwlgcc1,cla820gmks5vb071uanwlgcc1_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple regions
cla820glbs46z071ue1ct0nh8,cla820glbs46z071ue1ct0nh8_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820glks4ln071u6ufy4pd9,cla820glks4ln071u6ufy4pd9_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gn7s6nn071u689g17m8,cla820gn7s6nn071u689g17m8_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple central and lower quadrants
cla820glrs4uv071u49oceotk,cla820glrs4uv071u49oceotk_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple regions
cla820gm5s5b3071uc8r7gnts,cla820gm5s5b3071uc8r7gnts_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities distributed across multiple quadrants
cla820glds4a7071uf7564y7a,cla820glds4a7071uf7564y7a_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show the abnormality?,"ulcerative colitis abnormality noted in multiple regions including center, upper, and lower areas"
cla820gl8s41b071u9jv628nz,cla820gl8s41b071u9jv628nz_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820gmvs6bb071u63f8edyw,cla820gmvs6bb071u63f8edyw_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality observed?,ulcerative colitis abnormalities seen in multiple quadrants
cla820glws50z071u300wha1x,cla820glws50z071u300wha1x_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormalities distributed throughout central and lower quadrants
cla820gl8s417071u5nc66zi3,cla820gl8s417071u5nc66zi3_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show the abnormality?,"ulcerative colitis abnormality seen in multiple quadrants including center, upper, and lower regions"
clb0lbwzpdpg0086uhd7d4n86,clb0lbwzpdpg0086uhd7d4n86_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormality observed in center-left and upper regions
cla820gmts69v071u5vji03hy,cla820gmts69v071u5vji03hy_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities distributed throughout multiple quadrants
cla820glvs503071ufonj6f1j,cla820glvs503071ufonj6f1j_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple central and lower quadrants
cla820gmls5wz071u2rajex2s,cla820gmls5wz071u2rajex2s_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple central and lower regions
cla820glos4qf071ucr136se5,cla820glos4qf071ucr136se5_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across central and multiple quadrants
cla820gmbs5jb071u783p16d5,cla820gmbs5jb071u783p16d5_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple regions
cla820gn5s6kf071u3m1g4b7i,cla820gn5s6kf071u3m1g4b7i_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820gm8s5en071u9fhm2284,cla820gm8s5en071u9fhm2284_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gmks5wb071u3ekp8y39,cla820gmks5wb071u3ekp8y39_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which areas of the image show abnormal findings?,ulcerative colitis abnormalities noted in multiple quadrants
cla820glds4ab071ucfnb4ifa,cla820glds4ab071ucfnb4ifa_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820glps4s3071ubpyhfd8p,cla820glps4s3071ubpyhfd8p_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple central and peripheral areas
cla820gmxs6ev071u983n8k9e,cla820gmxs6ev071u983n8k9e_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple quadrants including central and lower areas
cla820glcs47b071ug3cs15a1,cla820glcs47b071ug3cs15a1_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis abnormality seen in multiple regions including center, upper-left, and lower-right"
cla820gmms5yv071udj0ngman,cla820gmms5yv071udj0ngman_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis distributed across multiple quadrants including central and lower regions
cla820gl0s3oj071u5qln6oim,cla820gl0s3oj071u5qln6oim_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple quadrants including central and lower regions
cla820gmds5m7071uciyxc0uh,cla820gmds5m7071uciyxc0uh_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,"ulcerative colitis abnormalities seen in multiple regions including center, upper, and lower quadrants"
cla820gmfs5oj071u095r5i8n,cla820gmfs5oj071u095r5i8n_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gmps63v071u5ir39wzu,cla820gmps63v071u5ir39wzu_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality seen in multiple quadrants including central and lower regions
cla820gl4s3uz071u7o0za9ab,cla820gl4s3uz071u7o0za9ab_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple central and upper regions
cla820gm8s5ez071u424s0vjg,cla820gm8s5ez071u424s0vjg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show the abnormality?,ulcerative colitis abnormality distributed across multiple regions
cla820glrs4v3071u41toe6lv,cla820glrs4v3071u41toe6lv_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis distributed across multiple regions of the image
cla820gl9s42n071u4evu0gc7,cla820gl9s42n071u4evu0gc7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple regions including central and upper areas
cla820gmvs6bz071u3y7hcecb,cla820gmvs6bz071u3y7hcecb_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820glis4in071uh54x4ih5,cla820glis4in071uh54x4ih5_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gm3s59j071ufowzddjs,cla820gm3s59j071ufowzddjs_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,"ulcerative colitis scattered across multiple regions including center, upper, and lower quadrants"
cla820gmjs5u7071u91moec65,cla820gmjs5u7071u91moec65_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmzs6gr071u9ojuew52,cla820gmzs6gr071u9ojuew52_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis abnormalities noted in multiple regions including center, upper, and lower quadrants"
cla820gmts69b071uhpl3dyhl,cla820gmts69b071uhpl3dyhl_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormal findings?,ulcerative colitis abnormalities noted in multiple quadrants
cla820glxs52n071u9674doxk,cla820glxs52n071u9674doxk_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gmes5n3071u39nr2p8w,cla820gmes5n3071u39nr2p8w_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis abnormality distributed across multiple regions
cla820glrs4vn071u7yachvbo,cla820glrs4vn071u7yachvbo_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gmos61v071ub165cjhh,cla820gmos61v071ub165cjhh_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis distributed across multiple central and lower quadrants
cla820gmss68j071u8cp9bv0v,cla820gmss68j071u8cp9bv0v_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormalities?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820glps4t3071u3cfnegcf,cla820glps4t3071u3cfnegcf_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple central and lower regions
cla820glvs4zn071u8dpb59co,cla820glvs4zn071u8dpb59co_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality seen in multiple quadrants including central and lower regions
cla820gm4s59v071u2nxhcgt2,cla820gm4s59v071u2nxhcgt2_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820gles4c7071u9poffsgn,cla820gles4c7071u9poffsgn_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of concern located in the image?,ulcerative colitis distributed across multiple regions including central and lower quadrants
cla820gl9s43j071ub5zrd4iy,cla820gl9s43j071ub5zrd4iy_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple central and lower quadrants
cla820gmhs5qn071u9bmz8gwt,cla820gmhs5qn071u9bmz8gwt_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormalities distributed across multiple quadrants
cla820glqs4tf071uebf256qf,cla820glqs4tf071uebf256qf_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820glgs4fz071ucke45065,cla820glgs4fz071ucke45065_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormalities?,ulcerative colitis abnormalities distributed across multiple quadrants
cla820glzs553071uemsm11ip,cla820glzs553071uemsm11ip_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality observed in multiple quadrants including central and lower areas
cla820gl8s40z071u0iu04nv7,cla820gl8s40z071u0iu04nv7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show the abnormality?,ulcerative colitis abnormality seen in multiple quadrants including center and periphery
cla820gl1s3or071udurk9106,cla820gl1s3or071udurk9106_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality scattered across multiple regions
cla820gl6s3y7071u9k638dv6,cla820gl6s3y7071u9k638dv6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis distributed across multiple central and lower regions
cla820glls4mj071uaz64hgj3,cla820glls4mj071uaz64hgj3_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormality scattered across multiple regions
cla820gm3s58v071u2hykeacd,cla820gm3s58v071u2hykeacd_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across central and upper regions
cla820glns4p3071uhtoi5f6r,cla820glns4p3071uhtoi5f6r_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820glas447071u55ve4t2p,cla820glas447071u55ve4t2p_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple central and upper regions
cla820gn9s6qv071u23moamvc,cla820gn9s6qv071u23moamvc_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the area of abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmts69n071ua58s7x39,cla820gmts69n071ua58s7x39_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple quadrants including central and lower areas
cla820gmbs5jn071ud35odvxh,cla820gmbs5jn071ud35odvxh_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple central and lower quadrants
cla820gmks5wj071ufomv96u5,cla820gmks5wj071ufomv96u5_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality seen in multiple quadrants
cla820glas43v071u1ndvbm1h,cla820glas43v071u1ndvbm1h_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which areas of the image show abnormalities?,ulcerative colitis abnormalities scattered across multiple regions
cla820gn7s6nz071ucibt4ct0,cla820gn7s6nz071ucibt4ct0_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple quadrants and central areas
cla820gn5s6lr071u6oieammx,cla820gn5s6lr071u6oieammx_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820glls4nb071u3qtv0ops,cla820glls4nb071u3qtv0ops_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality observed?,ulcerative colitis abnormality seen in multiple quadrants and central regions
cla820gn4s6j7071u58if9aat,cla820gn4s6j7071u58if9aat_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower quadrants"
cla820gmbs5jf071u67p08abp,cla820gmbs5jf071u67p08abp_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the area of abnormality located in the image?,ulcerative colitis distributed across central and multiple quadrants
cla820gmgs5pb071uev6pcbwt,cla820gmgs5pb071uev6pcbwt_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis scattered across multiple regions of the image
cla820gmfs5nz071ucpw9dejr,cla820gmfs5nz071ucpw9dejr_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower quadrants"
cla820gmls5x3071uarebhqit,cla820gmls5x3071uarebhqit_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple areas including central and upper regions
cla820gmds5lf071u4j065jwy,cla820gmds5lf071u4j065jwy_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality scattered across multiple regions
cla820glos4qj071uc3pnajc8,cla820glos4qj071uc3pnajc8_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis abnormality distributed across multiple regions
cla820glhs4hn071u98a08qev,cla820glhs4hn071u98a08qev_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormalities?,ulcerative colitis abnormalities seen in multiple quadrants including central and lower areas
cla820glhs4hf071uc9p9a8v6,cla820glhs4hf071uc9p9a8v6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gn7s6nr071u0onh2amg,cla820gn7s6nr071u0onh2amg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820gm7s5ef071u69bx0un4,cla820gm7s5ef071u69bx0un4_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gm9s5gz071uaot51f4q,cla820gm9s5gz071uaot51f4q_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gn2s6hv071u3e0j24qo,cla820gn2s6hv071u3e0j24qo_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality observed?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820glms4nz071u1nfwfqxg,cla820glms4nz071u1nfwfqxg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
cla820gmis5sf071uczzb4rze,cla820gmis5sf071uczzb4rze_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple regions
cla820gn5s6kz071u8vnjhh8o,cla820gn5s6kz071u8vnjhh8o_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple regions of the image
cla820gn7s6nj071u6ox5563e,cla820gn7s6nj071u6ox5563e_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality observed?,ulcerative colitis scattered across multiple regions including center and periphery
cla820glks4lb071u2xo3309v,cla820glks4lb071u2xo3309v_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820glcs47z071ufhkj1xgb,cla820glcs47z071ufhkj1xgb_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis distributed across multiple regions including center and lower quadrants
cla820glzs54z071u31x20k37,cla820glzs54z071u31x20k37_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gmgs5p3071uczbse9k3,cla820gmgs5p3071uczbse9k3_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormal findings?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820gm2s583071udee247gq,cla820gm2s583071udee247gq_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
cla820gmfs5of071udcpz4q0o,cla820gmfs5of071udcpz4q0o_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis abnormalities distributed across multiple regions
cla820glrs4ur071ufq038xj6,cla820glrs4ur071ufq038xj6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gmjs5ur071uaonq1yss,cla820gmjs5ur071uaonq1yss_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormalities?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820glds4af071uc0qg6nsg,cla820glds4af071uc0qg6nsg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where in the image is the abnormality located?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820glas453071udczfcv8r,cla820glas453071udczfcv8r_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis scattered across central and upper regions
cla820glus4yr071ucrs636hg,cla820glus4yr071ucrs636hg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820glxs51z071u66002dpu,cla820glxs51z071u66002dpu_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality scattered across multiple quadrants
cla820glfs4dr071u4szgddq4,cla820glfs4dr071u4szgddq4_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis Abnormality seen in multiple quadrants including central and lower regions
cla820gmos62z071uatxb81v4,cla820gmos62z071uatxb81v4_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820glbs46r071u1j9thrz3,cla820glbs46r071u1j9thrz3_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis scattered across multiple abdominal regions
cla820gl7s3zj071uadm3dpxy,cla820gl7s3zj071uadm3dpxy_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis scattered across multiple regions including central and upper areas
cla820gn3s6ib071ufzld88d1,cla820gn3s6ib071ufzld88d1_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmts69f071u545hfdja,cla820gmts69f071u545hfdja_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820gmus6b3071u5w72dabp,cla820gmus6b3071u5w72dabp_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower quadrants"
cla820gn7s6o3071u48ukegv2,cla820gn7s6o3071u48ukegv2_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmns60v071u3wm1gp4o,cla820gmns60v071u3wm1gp4o_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple central and lower quadrants
cla820gmns60z071uhu19bapy,cla820gmns60z071uhu19bapy_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,ulcerative colitis distributed across multiple central and peripheral regions
cla820gmys6fr071u7gmn1lkl,cla820gmys6fr071u7gmn1lkl_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality observed?,ulcerative colitis abnormality distributed across multiple regions
cla820gm3s58r071u0xv040pb,cla820gm3s58r071u0xv040pb_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820gn6s6lz071u7srk70v5,cla820gn6s6lz071u7srk70v5_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality noted in multiple quadrants
cla820glvs50f071ufkhtf8we,cla820glvs50f071ufkhtf8we_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the area of concern located in the image?,ulcerative colitis abnormality observed in multiple regions including central and lower areas
cla820gn5s6k7071ua3bs0lo1,cla820gn5s6k7071ua3bs0lo1_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis distributed across multiple abdominal regions
cla820gmrs66z071ubq3f9zbr,cla820gmrs66z071ubq3f9zbr_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple central and lower regions
cla820gmes5nb071u8xs2d2wu,cla820gmes5nb071u8xs2d2wu_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities distributed across multiple quadrants
cla820glvs4zv071u65ys033y,cla820glvs4zv071u65ys033y_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities seen in multiple quadrants and central areas
cla820gl3s3sv071u3qhw492a,cla820gl3s3sv071u3qhw492a_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis abnormality seen in multiple regions including center, left, right, and upper areas"
cla820glvs4zj071uh60z79xm,cla820glvs4zj071uh60z79xm_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gn3s6i3071u7ohg3qbj,cla820gn3s6i3071u7ohg3qbj_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple central and peripheral areas
cla820gn7s6nf071u7txg9xwi,cla820gn7s6nf071u7txg9xwi_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis scattered across multiple abdominal regions
cla820gn5s6kv071u3g621gv4,cla820gn5s6kv071u3g621gv4_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple regions
cla820gles4b7071u3ryl9tjq,cla820gles4b7071u3ryl9tjq_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
